station_id,latitude,longitude
SZT,48.2994,-116.56
GNG,42.9172,-114.7652
MAN,43.5813,-116.5231
GIC,45.9426,-116.1234
65S,48.726,-116.2952
1U7,42.2497,-111.3416
MLP,47.4548,-115.6711
SUN,43.5038,-114.2956
MYL,44.8889,-116.1017
SNT,44.1708,-114.9269
P69,46.1442,-115.5964
BOI,43.5667,-116.2406
BYI,42.5426,-113.7715
IDA,43.5137,-112.0708
PIH,42.9098,-112.5959
TWF,42.4818,-114.4878
JER,42.7267,-114.4566
RXE,43.8339,-111.8051
LLJ,44.5228,-114.215
MUO,43.0436,-115.8724
LWS,46.3745,-117.0154
COE,47.7743,-116.8196
EUL,43.6419,-116.6358
SMN,45.1238,-113.8813
DIJ,43.7419,-111.0979
OLY,38.7218,-88.1764
HSB,37.8113,-88.5503
PRG,39.7,-87.67
MQB,40.52,-90.65
DKB,41.9338,-88.7057
FWC,38.3786,-88.4126
JOT,41.5177,-88.1756
PPQ,39.6389,-90.7784
GBG,40.938,-90.4311
CIR,37.0647,-89.2196
C09,41.4253,-88.4186
C75,41.0193,-89.3864
FOA,38.665,-88.4531
IGQ,41.5349,-87.5295
IJX,39.7746,-90.2383
VYS,41.3519,-89.1531
1H2,39.0705,-88.5335
ENL,38.5151,-89.0911
3LF,39.1625,-89.6746
AJG,38.6065,-87.7267
M30,37.1859,-88.7506
AAA,40.1587,-89.335
SLO,38.6429,-88.9642
SAR,38.15,-89.7
I63,39.9875,-90.8042
06C,41.9913,-88.105
PNT,40.9244,-88.6239
RSV,39.016,-87.6498
TAZ,39.5342,-89.3278
TIP,40.2936,-88.1424
MWA,37.755,-89.0111
ALN,38.8899,-90.046
UGN,42.4222,-87.8679
ORD,41.9602,-87.9316
SPI,39.8447,-89.6839
MLI,41.4485,-90.5075
MDH,37.78,-89.25
PWK,42.1208,-87.9047
DPA,41.9078,-88.2486
ARR,41.77,-88.48
LWV,38.7643,-87.6055
MDW,41.786,-87.7524
CMI,40.0324,-88.2755
CPS,38.5707,-90.1562
MTO,39.4779,-88.2792
UIN,39.9428,-91.1946
RFD,42.1915,-89.0876
PIA,40.6675,-89.6839
DEC,39.8346,-88.8657
BLV,38.5454,-89.8515
LOT,41.6081,-88.0962
BMI,40.4771,-88.9159
MVN,38.3233,-88.8583
SQI,41.7428,-89.6763
GSH,41.5272,-85.7922
HLB,39.3445,-85.2583
FWA,40.9781,-85.1871
OXI,41.3302,-86.6648
AID,40.1086,-85.613
MCX,40.7088,-86.7668
C62,41.4739,-85.2541
HFY,39.6276,-86.088
RCR,41.0655,-86.1817
GWB,41.3072,-85.0644
TYQ,40.0306,-86.2514
RZL,40.9479,-87.1826
ASW,41.2747,-85.8401
EKM,41.72,-86
FRH,38.5062,-86.6369
GPC,39.6354,-86.8155
MGC,41.7033,-86.8212
MQJ,39.8435,-85.8971
PPO,41.5725,-86.7345
ANQ,41.6397,-85.0835
DCY,38.7004,-87.1297
FKR,40.2734,-86.5622
RID,39.7572,-84.8428
CFJ,39.9756,-86.9199
IMS,38.7589,-85.4655
C65,41.3651,-86.3005
UMP,39.935,-86.045
2R2,39.7468,-86.48
SMD,41.144,-85.1492
MZZ,40.4899,-85.6797
GGP,40.7113,-86.3727
PLD,40.4508,-84.9901
JVY,38.3654,-85.7382
BFR,38.84,-86.4454
UWL,39.8767,-85.325
BAK,39.2619,-85.8963
GYY,41.6163,-87.4128
GEZ,39.5831,-85.8048
MIE,40.2425,-85.3958
BMG,39.146,-86.6167
HUF,39.4515,-87.3076
EYE,39.825,-86.2958
IND,39.7084,-86.3048
SBN,41.7072,-86.3164
EVV,38.0441,-87.5205
LAF,40.4148,-86.9333
HNB,38.25,-86.95
OKK,40.5282,-86.059
GUS,40.6481,-86.1521
VPZ,41.454,-87.0071
WIMN,2.26,98.995
WADY,-8.3105,114.34
MPZ,40.9453,-91.5122
AWG,41.2751,-91.6748
CNC,41.0184,-93.3608
CSQ,41.0188,-94.3608
OXV,41.2984,-93.1114
FSW,40.6615,-91.3267
EOK,40.4615,-91.4274
ICL,40.7242,-95.0223
CBF,41.2611,-95.7604
AIO,41.4059,-95.0465
OLZ,42.6831,-91.976
SLB,42.5972,-95.2399
IKV,41.6878,-93.5695
SDA,40.7533,-95.4112
DEH,43.2755,-91.7433
VTI,42.2176,-92.0248
IIB,42.4544,-91.9504
CKP,42.7304,-95.5538
SHL,43.2082,-95.8353
OOA,41.2273,-92.4919
PRO,41.8278,-94.1637
I75,41.0472,-93.6876
LRJ,42.7754,-96.1923
CCY,43.073,-92.6132
AXA,43.0796,-94.2724
CIN,42.0444,-94.7889
HNR,41.5834,-95.3355
ADU,41.6994,-94.9204
MUT,41.367,-91.1406
MXO,42.2204,-91.1605
GGI,41.7097,-92.7332
EBS,42.4392,-93.8691
PEA,41.3989,-92.9431
CAV,42.743,-93.7593
BNW,42.0486,-93.8486
DNS,41.9842,-95.38
FFL,41.0521,-91.9834
TNU,41.6701,-93.019
HPT,42.7175,-93.2244
SXK,42.9858,-96.1614
FXY,43.2323,-93.6237
IOW,41.6394,-91.5445
SUX,42.3917,-96.3795
EST,43.4008,-94.7476
CID,41.8829,-91.7246
DVN,41.6133,-90.5948
DBQ,42.3984,-90.7091
MCW,43.1544,-93.3261
LWD,40.6306,-93.9005
MIW,42.1106,-92.9163
SPW,43.1682,-95.2101
AMW,41.9904,-93.6185
BRL,40.7729,-91.1255
OTM,41.1008,-92.4446
ALO,42.5544,-92.4013
DSM,41.5339,-93.6531
CWI,41.8295,-90.3328
FOD,42.5497,-94.2032
QTZ,33.25,44.2167
EHA,37.0008,-101.88
19S,37.4969,-100.8329
K88,37.8682,-95.3869
BEC,37.6945,-97.215
PTT,37.7016,-98.7469
IDP,37.1584,-95.7784
CBK,39.4274,-101.0466
NRN,39.8504,-99.8947
OIN,39.8339,-100.5393
PHG,39.7358,-99.3171
PTS,37.4495,-94.7311
SYF,39.7611,-101.7959
MYZ,39.8553,-96.6306
EQA,37.7741,-96.8176
3AU,37.6716,-97.0779
3K3,37.9917,-101.7463
LYO,38.3403,-98.2286
13K,37.8519,-96.2929
TQK,38.4782,-100.8822
OEL,39.1017,-100.8166
K82,39.7611,-98.7934
EGT,37.325,-97.3883
36K,37.9695,-101.2554
MPR,38.3524,-97.6913
FSK,37.7984,-94.7694
3K7,38.4575,-101.3509
9K7,38.751,-98.2291
UKL,38.3025,-95.725
HQG,37.1631,-101.3705
JHN,37.5782,-101.7304
OWI,38.5409,-95.2542
ULS,37.604,-101.3736
K83,39.9042,-95.7794
ANY,37.1598,-98.0795
DDC,37.7631,-99.9654
CNU,37.6703,-95.4842
HUT,38.0655,-97.8606
LWC,39.0077,-95.2115
MHK,39.1353,-96.6778
PPF,37.3278,-95.5042
CFV,37.0941,-95.5719
HLC,39.3756,-99.8297
ICT,37.65,-97.43
TOP,39.07,-95.62
FOE,38.9509,-95.6636
SLN,38.791,-97.6522
IXD,38.8309,-94.8903
OJC,38.85,-94.7392
RSL,38.8721,-98.8118
EMP,38.3306,-96.1897
GLD,39.3672,-101.6933
GCK,37.9275,-100.7244
WLD,37.1681,-97.0369
AAO,37.75,-97.22
FRI,39.0526,-96.7645
IAB,37.623,-97.2673
CNK,39.55,-97.65
LBL,37.0442,-100.9599
P28,37.2839,-98.5528
EWK,38.0582,-97.2745
GBD,38.3443,-98.8592
HYS,38.8422,-99.2732
HOP,36.6686,-87.4962
LOZ,37.087,-84.077
JKL,37.5914,-83.3144
EKQ,36.8553,-84.8561
M21,37.2262,-87.1564
CPF,37.3874,-83.2616
1A6,36.6106,-83.7374
EKX,37.686,-85.925
SME,37.0536,-84.6156
GLW,37.0318,-85.9537
DVK,37.5779,-84.7697
I35,36.8593,-83.3585
2I0,37.3559,-87.3982
KY8,37.953,-86.8592
IOB,38.0575,-83.9829
SJS,37.751,-82.6367
M25,36.7691,-88.5847
SYM,38.215,-83.5874
FGX,38.5418,-83.7434
PBX,37.5587,-82.5674
6I2,37.6352,-85.2418
BRY,37.8143,-85.4996
27K,38.2344,-84.4347
AAS,37.3569,-85.3151
RGA,37.6315,-84.3324
TWT,37.5408,-87.9518
GDA,37.3344,-88.1095
CEY,36.6646,-88.3728
BYL,36.795,-84.1995
K62,38.7041,-84.3918
HVC,36.857,-87.4551
I93,37.7848,-86.4412
CVG,39.0431,-84.6717
BWG,36.9645,-86.4197
FFT,38.1847,-84.9033
PAH,37.0563,-88.7744
LOU,38.228,-85.6637
LEX,38.0408,-84.6058
FTK,37.9071,-85.9721
EHR,37.8078,-87.6857
OWB,37.7388,-87.1668
SDF,38.1774,-85.7308
DWU,38.5545,-82.738
HLZW,32.9525,12.015
3L4,29.8,-92.804
JSL,26.2367,-91.2567
BQP,32.7561,-91.8806
EZP,28.22,-92.784
3F3,32.0717,-93.764
RSN,32.5144,-92.5883
HDC,30.52,-90.42
DRI,30.83,-93.34
ACP,30.75,-92.69
IER,31.7357,-93.0991
BXA,30.8137,-89.865
CYD,28.1667,-89.2167
IYA,29.9758,-92.0842
UXL,30.1314,-93.3761
GAO,29.4448,-90.2611
3R7,30.2427,-92.6735
5R8,30.4411,-93.4736
OPL,30.5584,-92.0994
REG,30.1667,-90.9333
MKV,31.0946,-92.069
MNE,32.646,-93.2981
GRY,27.625,-90.441
ATP,27.1956,-90.0269
VOA,29.229,-87.781
GHB,27.84,-91.99
0R4,31.562,-91.5065
APS,30.086,-90.5842
DSF,28.35,-88.2667
WBF,26.93,-90.5
GLX,28.23,-88.99
MKQ,27.52,-90
MTK,28.6967,-89.3958
OYE,28.87,-90.49
ETO,28.03,-89.1
ANR,27.2264,-91.19
TAH,27.33,-90.71
XER,27.946,-90.9969
PBM,28.37,-89.49
MZM,29.294,-88.8616
CWF,30.2106,-93.1432
AQV,31.3569,-93.1761
BKB,31.0964,-92.9781
AEX,31.3347,-92.5586
BTR,30.5372,-91.1469
DTN,32.5402,-93.745
ESF,31.3963,-92.2827
NEW,30.0424,-90.0282
ASD,30.3433,-89.8222
MLU,32.5109,-92.0377
MSY,29.9933,-90.2511
LFT,30.1986,-91.9896
LCH,30.1255,-93.2277
ARA,30.0292,-91.8845
TVR,32.3481,-91.0299
POE,31.0448,-93.1916
NBG,29.8253,-90.035
BAD,32.5019,-93.6626
SHV,32.4472,-93.8244
PTN,29.7096,-91.339
HUM,29.5665,-90.6604
GBK,27.2039,-92.2025
FVE,47.2855,-68.3127
HUL,46.1231,-67.7921
RKD,44.0601,-69.0993
CAR,46.87,-68.02
8B0,44.9919,-70.6646
BXM,43.8923,-69.9388
40B,46.609,-69.531
PQI,46.689,-68.0448
PWM,43.6424,-70.3044
IZG,43.9911,-70.9479
SFM,43.3939,-70.708
BHB,44.4496,-68.3613
IWI,43.9614,-69.7126
BGR,44.8074,-68.8281
AUG,44.32,-69.8
GNR,45.4622,-69.5953
LEW,44.0485,-70.2835
WVL,44.5333,-69.6755
FME,39.0854,-76.7594
2G4,39.5803,-79.3394
FDK,39.4176,-77.3743
MTN,39.3257,-76.4138
ESN,38.8042,-76.069
NHK,38.286,-76.4118
OXB,38.3083,-75.1239
DMH,39.28,-76.61
NUI,38.146,-76.4285
HGR,39.7078,-77.7297
RSP,39.645,-77.468
BWI,39.1733,-76.6841
SBY,38.3405,-75.5103
NAK,38.9913,-76.4891
ADW,38.8108,-76.867
GAI,39.1683,-77.166
CEF,42.194,-72.5348
ORH,42.2673,-71.8757
MVY,41.3931,-70.615
BVY,42.5841,-70.9161
PSF,42.4272,-73.2892
TAN,41.8756,-71.0211
EWB,41.6764,-70.9583
BOS,42.3606,-71.0097
GHG,42.0982,-70.6721
1B9,42.0008,-71.198
AQW,42.6962,-73.1702
FMH,41.6585,-70.5215
HYA,41.67,-70.28
OWD,42.1912,-71.1733
PYM,41.909,-70.7288
ACK,41.2531,-70.0603
FIT,42.5519,-71.7558
BED,42.4699,-71.289
CQX,41.6875,-69.9933
ORE,42.5701,-72.2886
BAF,42.1578,-72.7161
LWM,42.7172,-71.1234
PVC,42.07,-70.22
APN,45.0717,-83.5644
MKG,43.1711,-86.2367
GLR,45.0135,-84.7036
JYM,41.9213,-84.5858
ACB,44.9886,-85.1984
SJX,45.6923,-85.5666
SLH,45.6537,-84.5193
CAD,44.2753,-85.4189
CVX,45.3047,-85.2747
IRS,41.8133,-85.4389
ONZ,42.0991,-83.1615
OZW,42.6294,-83.9822
RMY,42.2512,-84.9554
RQB,43.7226,-85.5041
TEW,42.5658,-84.4232
TTF,41.9399,-83.4347
VLL,42.5429,-83.1779
HAI,41.9597,-85.5934
DRM,46.0093,-83.7439
FFX,43.4393,-85.9949
AMN,43.3221,-84.6879
BAX,43.7802,-82.9854
HYX,43.4334,-83.8623
RNP,42.9929,-84.1389
FKS,44.6252,-86.2008
Y31,44.2448,-84.1798
IKW,43.6629,-84.2613
LDM,43.9625,-86.4079
MCD,45.865,-84.6372
MGN,45.4256,-84.9134
MOP,43.6217,-84.7372
OSC,44.4515,-83.3942
PHN,42.911,-82.5289
DUH,41.7358,-83.6553
FPK,42.5745,-84.8114
LWA,42.3508,-86.2561
PZQ,45.4071,-83.8129
CFS,43.4588,-83.4454
ERY,46.3111,-85.4572
ISQ,45.9746,-86.1718
Y70,42.938,-85.0606
8D4,43.1274,-85.6791
BFA,45.1658,-84.9241
OEB,41.9333,-85.0525
D95,43.0666,-83.2723
TVC,44.7416,-85.5824
GOV,44.68,-84.73
SAW,46.3536,-87.3954
P59,47.4669,-87.875
PTK,42.6655,-83.4201
ARB,42.224,-83.7397
MBS,43.53,-84.08
CMX,47.1684,-88.4891
BIV,42.7461,-86.0967
BTL,42.3073,-85.2515
DET,42.4092,-83.0099
FNT,42.9667,-83.7494
YIP,42.2379,-83.5304
DTW,42.23,-83.33
GRR,42.8821,-85.523
ADG,41.8677,-84.0773
BEH,42.1286,-86.4285
LAN,42.78,-84.58
AZO,42.2347,-85.5519
HTL,44.3598,-84.6711
PLN,45.5709,-84.7967
IMT,45.8184,-88.1146
ANJ,46.4792,-84.3684
P58,44.0219,-82.7931
IWD,46.5275,-90.1314
MBL,44.2725,-86.2469
MTC,42.6083,-82.8355
P53,46.4119,-86.6508
ESC,45.7227,-87.0937
JXN,42.2598,-84.4594
MNM,45.1266,-87.6384
OWA,44.1233,-93.2606
DTL,46.8252,-95.8856
LYV,43.6212,-96.2158
PNM,45.5599,-93.6082
CDD,48.266,-92.483
AQP,45.2275,-96.0043
XVG,46.99,-94.2039
9MN,44.0198,-92.4831
ETH,45.7805,-96.5435
ACQ,44.0735,-93.5529
SGS,44.8571,-93.0329
AEL,43.6815,-93.3672
GHW,45.6439,-95.3204
ULM,44.32,-94.5
AIT,46.5484,-93.6768
HCO,48.7527,-96.943
JMR,45.8861,-93.2718
MJQ,43.65,-94.9865
MOX,45.566,-95.9672
MVE,44.9691,-95.7103
ONA,44.0772,-91.7083
PQN,43.9821,-96.3004
RGK,44.5915,-92.4868
ROX,48.856,-95.6971
TWM,47.0492,-91.745
BJI,47.5094,-94.9337
CBG,45.5575,-93.2642
COQ,46.7011,-92.5036
ELO,47.8287,-91.8371
FSE,47.5928,-95.7735
HCD,44.8599,-94.3825
MZH,46.4186,-92.8048
BDH,45.1177,-95.1304
BBB,45.3319,-95.6506
CKC,47.8383,-90.3829
CQM,47.8219,-92.6894
DXX,44.9864,-96.1779
DYT,46.7219,-92.0434
GYL,44.756,-94.0812
JYG,43.9863,-94.5579
LVN,44.6252,-93.2273
MWM,43.9134,-95.1094
PWC,46.7248,-94.3817
ROS,45.698,-92.953
RRT,48.9414,-95.3483
SAZ,46.3809,-94.8066
TOB,44.018,-92.8315
VVV,45.3057,-96.4244
HZX,46.6188,-93.3098
GDB,44.7533,-95.556
CFE,45.159,-93.8433
TKC,44.2491,-95.6072
SYN,44.4736,-93.0145
PEX,45.3723,-94.7466
21D,44.9975,-92.8557
14Y,45.8983,-94.8739
Y63,45.9861,-95.992
D39,45.7066,-94.9334
FKA,43.6767,-92.1797
OVL,44.7786,-95.0328
EVM,47.4251,-92.4981
CKN,47.8417,-96.6214
FBL,44.3247,-93.3108
FFM,46.2844,-96.1567
LJF,45.0971,-94.5072
LXL,45.9492,-94.3469
MGG,45.236,-93.9856
JKJ,46.8393,-96.664
VWU,48.1539,-94.5167
04W,46.0229,-92.8952
CNB,44.7295,-96.266
Y49,47.1595,-94.6453
3N8,47.2605,-95.9281
AUM,43.6647,-92.9333
FGN,49.3183,-94.9028
ADC,46.4503,-95.2109
ANE,45.1449,-93.2102
AXN,45.8663,-95.3947
BDE,48.7284,-94.6122
BRD,46.4047,-94.1308
HIB,47.3866,-92.839
MSP,44.8854,-93.2313
RWF,44.5469,-95.082
STC,45.5433,-94.0513
FCM,44.8261,-93.4607
PKD,46.9,-95.07
MIC,45.0622,-93.3511
STP,44.9345,-93.06
INL,48.5595,-93.3956
RST,43.9041,-92.4916
DLH,46.8421,-92.1936
OTG,43.6551,-95.5792
TVF,48.0657,-96.185
FRM,43.6439,-94.4156
GPZ,47.2111,-93.5097
MKT,44.22,-93.92
GNA,47.7453,-90.3457
MML,44.45,-95.82
LMS,33.1462,-89.0625
IKT,28.5208,-88.2889
CKM,34.2997,-90.5123
JVW,32.3045,-90.4105
STF,33.4331,-88.8486
UTA,34.6811,-90.3467
1R7,31.6058,-90.4093
M40,33.8738,-88.4897
RNV,33.7611,-90.7579
LUL,31.673,-89.1728
PMU,34.3635,-89.8929
MJD,30.4875,-89.6512
15M,34.7723,-88.1659
CRX,34.915,-88.6035
0R0,31.297,-89.8128
VKS,32.2391,-90.9282
5A6,33.465,-89.7302
OLV,34.9787,-89.7869
HSA,30.3678,-89.4546
HKS,32.3348,-90.2225
GWO,33.4943,-90.0847
GLH,33.4829,-90.9856
TUP,34.2608,-88.7711
MCB,31.18,-90.47
GPT,30.4073,-89.0701
HBG,31.2649,-89.2529
PQL,30.4636,-88.5319
JAN,32.32,-90.08
BIX,30.4104,-88.9244
CBM,33.6438,-88.4438
NMM,32.5521,-88.5556
GTR,33.4503,-88.5914
HEZ,31.6137,-91.2973
PIB,31.4671,-89.3371
NJW,32.7962,-88.8317
MEI,32.3347,-88.7511
MBO,32.4384,-90.1014
UOX,34.3843,-89.5368
TKX,36.2259,-90.0366
MYJ,39.1575,-91.8183
MAW,36.6005,-89.9922
GPH,39.3325,-94.3096
LBO,37.6483,-92.6524
LRY,38.611,-94.3421
EVU,40.3525,-94.915
RCM,38.7842,-93.8029
PCD,37.8667,-89.8651
RAW,38.3469,-93.3454
VER,38.9467,-92.6827
MBY,39.464,-92.4244
HFJ,36.9062,-94.0128
GLY,38.3566,-93.6842
FYG,38.5876,-90.9938
HAE,39.7252,-91.4439
FWB,36.6985,-93.4022
MHL,39.0955,-93.2028
SIK,36.9027,-89.5577
EZZ,39.7276,-94.2764
UUV,38.2335,-91.1643
BBG,36.5321,-93.2005
CDJ,39.8233,-93.5792
STL,38.7525,-90.3734
SGF,37.2397,-93.3897
MCI,39.2976,-94.7139
LXT,38.9597,-94.3714
VIH,38.13,-91.77
DMO,38.7074,-93.1759
JEF,38.5912,-92.1561
STJ,39.7719,-94.9097
CGI,37.2253,-89.5708
POF,36.7739,-90.3249
UNO,36.8784,-91.9027
JLN,37.1522,-94.4952
COU,38.8169,-92.2183
MKC,39.123,-94.593
SET,38.93,-90.43
SUS,38.6572,-90.6558
IRK,40.0972,-92.5433
TBN,37.7416,-92.1407
SZL,38.7303,-93.548
FAM,37.761,-90.4286
6S0,45.8063,-109.9736
EKS,45.2718,-111.6486
79S,47.8451,-110.6365
3U3,46.1531,-112.8678
PO1,48.1344,-105.1621
MVH,46.8381,-108.9368
M75,48.3689,-107.9179
00U,45.7444,-107.6604
PWD,48.7886,-104.5232
7S0,47.5683,-114.1001
S34,47.4736,-114.9071
9S2,48.8078,-105.4361
HRF,46.2546,-114.1246
SBX,48.5407,-111.8712
JDN,47.3258,-106.9475
BHK,46.3476,-104.2595
HLN,46.6056,-111.9636
BTM,45.9548,-112.4975
GTF,47.4733,-111.3822
GGW,48.2138,-106.6214
LVM,45.7,-110.45
BIL,45.8069,-108.5422
MLS,46.428,-105.8863
HVR,48.5428,-109.7633
MSO,46.9208,-114.0925
DLN,45.2554,-112.5525
LWT,47.0493,-109.4667
GFA,47.5047,-111.1873
GPI,48.3042,-114.2636
1KM,46.45,-109.8
1LM,46.7,-109.7333
1GM,47.33,-112.1
BZN,45.7881,-111.1608
CTB,48.6084,-112.3761
GDV,47.1387,-104.8072
SDY,47.7069,-104.1926
GRN,42.806,-102.1753
IBM,41.1881,-103.6774
OGA,41.1195,-101.7697
LXN,40.7904,-99.7759
ONL,42.4697,-98.6881
JYR,40.8967,-97.6228
HJH,40.1523,-97.587
FET,41.45,-96.52
TIF,41.9622,-100.569
BVN,41.7286,-98.0558
AFK,40.6069,-95.8657
BIE,40.3013,-96.7541
BTA,41.4148,-96.109
HDE,40.4521,-99.3365
MLE,41.196,-96.112
AHQ,41.2406,-96.5946
PMV,40.9502,-95.9179
AUH,40.8941,-97.9946
GGF,40.8695,-101.7329
CSB,40.307,-100.162
LCG,42.2419,-96.9814
ANW,42.5792,-99.993
4V9,42.1123,-98.0398
OMA,41.3103,-95.8992
VTN,42.8567,-100.5489
IML,40.5103,-101.6201
SNY,41.1014,-102.9847
MCK,40.2063,-100.5921
CDR,42.8376,-103.0954
FNB,40.0788,-95.592
HSI,40.6052,-98.4279
ODX,41.6236,-98.9517
BBW,41.4365,-99.6385
BFF,41.874,-103.5956
LBF,41.1219,-100.669
GRI,40.9675,-98.3096
AIA,42.0572,-102.8
LNK,40.8312,-96.7633
TQE,41.7635,-96.1779
OFF,41.1183,-95.9125
1HW,41.3251,-102.8289
1BW,41.5117,-103.995
OLU,41.448,-97.3426
EAR,40.727,-99.0068
OFK,41.9855,-97.4351
1CW,41.59,-103.6706
RTS,39.6682,-119.8764
MEV,38.9963,-119.75
TMT,39.4643,-117.1971
BVU,35.9475,-114.8611
BAM,40.599,-116.8743
CXP,39.1923,-119.7326
05U,39.6042,-116.0051
HTH,38.5448,-118.6315
P68,39.6014,-116.0056
DRA,36.6206,-116.0278
ELY,39.295,-114.8453
VGT,36.2111,-115.1933
LOL,40.0684,-118.5701
RNO,39.4839,-119.7711
LSV,36.2362,-115.0343
EKO,40.8242,-115.786
WMC,40.9019,-117.8072
HND,35.9729,-115.1344
TPH,38.0505,-117.0904
LAS,36.0719,-115.1634
NFL,39.4166,-118.701
INS,36.5872,-115.6733
BML,44.5761,-71.1786
LEB,43.6261,-72.3042
PSM,43.0779,-70.8233
HIE,44.3659,-71.5522
AFN,42.8051,-72.003
DAW,43.28,-70.92
1P1,43.7792,-71.7537
LCI,43.5735,-71.4215
CON,43.1953,-71.5011
MHT,42.9328,-71.4357
MWN,44.2708,-71.3035
EEN,42.9,-72.27
ASH,42.7818,-71.5148
TTN,40.2768,-74.8159
LDJ,40.6174,-74.2446
FWN,41.2002,-74.6231
CDW,40.8764,-74.2831
MMU,40.7993,-74.4149
TEB,40.859,-74.0562
EWR,40.6827,-74.1693
SMQ,40.6239,-74.6694
VAY,39.9429,-74.8457
ACY,39.4576,-74.5772
MIV,39.3661,-75.0783
12N,41.0089,-74.7367
WRI,40.0156,-74.5917
MJX,39.9275,-74.2924
BLM,40.18,-74.13
0.00E+00,34.9856,-106.0095
LRU,32.2894,-106.922
ATS,32.8525,-104.4677
ALM,32.8399,-105.9906
LAM,35.8798,-106.2694
GNT,35.1673,-107.9021
SRR,33.4629,-105.5348
SVC,32.6365,-108.1564
AXX,36.422,-105.2899
ONM,34.0225,-106.9031
DNA,31.8804,-106.7032
SXU,34.9357,-104.6426
BRG,34.646,-106.836
N24,36.8,-105.6
LSB,32.3335,-108.6917
XNI,35.0606,-108.93
AEG,35.1452,-106.7952
HOB,32.6875,-103.217
ROW,33.3,-104.53
ABQ,35.0419,-106.6155
GUP,35.5111,-108.7893
CQC,35.0028,-105.6628
CNM,32.3375,-104.2633
LVS,35.6542,-105.1424
DMN,32.2623,-107.7206
FMN,36.7436,-108.2292
RTN,36.7415,-104.5022
SAF,35.6171,-106.0894
TCC,35.1828,-103.6032
TCS,33.2367,-107.2681
HMN,32.8519,-106.1085
CVS,34.3828,-103.3222
CAO,36.4486,-103.1539
4MR,34.3,-103.8
CVN,34.4251,-103.0793
MSS,44.9334,-74.848
SLK,44.3853,-74.2062
JFK,40.6386,-73.7622
FRG,40.7288,-73.4134
6B9,42.914,-76.4408
OGS,44.6819,-75.4655
HWV,40.8217,-72.8689
OLE,42.2413,-78.3714
N03,42.5929,-76.2174
NY0,42.9982,-74.3296
SDC,43.2346,-77.1195
PTD,44.6757,-74.9469
VGC,42.8434,-75.5612
OIC,42.5666,-75.5241
JPX,40.9594,-72.2517
LKP,44.2645,-73.9618
IUA,42.9089,-77.3252
DKK,42.4933,-79.272
FOK,40.8436,-72.6318
ROC,43.1167,-77.6767
PBG,44.6382,-73.4624
DSV,42.5709,-77.713
LGA,40.7794,-73.8803
ELZ,42.1078,-77.9842
GVQ,43.0317,-78.1675
JHW,42.1534,-79.258
ALB,42.7576,-73.8036
SWF,41.5041,-74.1048
GFL,43.3412,-73.6103
SCH,42.85,-73.93
NYC,40.779,-73.9693
BGM,42.2086,-75.9797
IAG,43.1073,-78.9462
POU,41.6266,-73.8842
RME,43.2239,-75.3953
PEO,42.6441,-77.0529
ELM,42.1571,-76.8994
FZY,43.3504,-76.3831
SYR,43.1112,-76.1063
MGJ,41.5092,-74.265
BUF,42.9408,-78.7358
MTP,41.0731,-71.9233
GTB,44.0556,-75.7195
ART,43.9888,-76.0262
HPN,41.0669,-73.7075
ISP,40.7939,-73.1017
ITH,42.491,-76.4584
MSV,41.7016,-74.795
JRB,40.7012,-74.009
NZHN,-37.866,175.335
FFA,36.02,-75.67
AVL,35.4319,-82.5375
MRN,35.82,-81.61
HFF,35.0367,-79.4974
OCW,35.57,-77.05
ACZ,34.7179,-78.0036
EXX,35.7811,-80.3038
FQD,35.4282,-81.9351
GWW,35.4606,-77.9649
IPJ,35.4833,-81.1612
UKF,36.2228,-81.0983
GEV,36.43,-81.42
ASJ,36.3,-77.17
CTZ,34.9756,-78.3644
SUT,33.9292,-78.0747
EYF,34.6,-78.58
HBI,35.6545,-79.8948
TNB,36.2,-81.65
RUQ,35.6459,-80.5203
AFP,35.0206,-80.0771
VUJ,35.4167,-80.1508
TTA,35.5764,-79.1034
EHO,35.2556,-81.6011
LHZ,36.0233,-78.3303
1A5,35.22,-83.42
SIF,36.4372,-79.851
RCZ,34.89,-79.76
ONX,36.3999,-76.0154
PGV,35.6352,-77.3853
EDE,36.0277,-76.5671
MQI,35.919,-75.6955
24A,35.3159,-83.2071
W40,35.2225,-78.0375
CPC,34.2753,-78.7146
TDF,36.2849,-78.9842
SVH,35.765,-80.9539
MWK,36.46,-80.55
HNZ,36.36,-78.53
IXA,36.3298,-77.6352
TQV,36.007,-78.9373
RHP,35.1952,-83.863
SCR,35.7043,-79.5043
FBG,35.1318,-78.9367
POB,35.1709,-79.0145
JQF,35.3878,-80.7091
HSE,35.2322,-75.6225
NJM,34.694,-77.0294
RDU,35.8922,-78.7819
CLT,35.2225,-80.9543
MEB,34.7919,-79.3658
HKY,35.7411,-81.3895
ILM,34.27,-77.9
FAY,34.9912,-78.8803
RWI,35.8563,-77.8919
EQY,35.0169,-80.6206
AKH,35.1967,-81.1558
EWN,35.0675,-77.0472
INT,36.1337,-80.222
BUY,36.0485,-79.4749
ECG,36.2577,-76.1716
GSO,36.0975,-79.9436
GSB,35.3394,-77.9606
NKT,34.9,-76.88
2DP,35.6667,-75.9
SOP,35.2372,-79.3911
ISO,35.33,-77.61
LBT,34.61,-79.06
OAJ,34.8292,-77.6121
MRH,34.7336,-76.6606
